product_hs92_code,product_name_short,product_name,export_rca,density,pci,cog,export_value,efficiency
7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated",0.037798,0.18200000000000005,0.084,0.638,6547669,0.10256410256410257
3814,Organic composite solvents and thinners,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers",0.111841,0.19399999999999995,0.07,0.406,2894893,0.08674101610904585
3406,Candles,"Candles, tapers and the like",0.097172,0.18200000000000005,0.059,0.712,5158389,0.07203907203907203
7418,Household articles of copper,"Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper",0.19239,0.18500000000000005,0.053,0.657,1874631,0.06495098039215687
9999,Commodities not specified according to kind,Commodities not specified according to kind,0.003329,0.19199999999999995,0.044,0.002,25019522,0.05438813349814585
8452,Sewing machines,"Sewing machines, other than book-sewing machines of heading 8440; furniture, bases and covers specially designed for sewing machines; sewing machine needles; parts thereof",0.041778,0.19999999999999996,0.042,0.666,2128892,0.052434456928838954
6913,Ornamental ceramic articles,Statuettes and other ornamental ceramic articles,0.149909,0.20199999999999996,0.03,0.389,4174778,0.03754693366708385
0401,Milk,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",0.089042,0.18300000000000005,0.026,0.465,11149137,0.03178484107579462
5501,Synthetic filament tow,Synthetic filament tow,0.073297,0.20899999999999996,0.022,0.519,881731,0.027777777777777776
8309,"Stoppers, caps and lids of metal","Stoppers, caps and lids (including crown corks, screw caps and pouring stoppers),capsules for bottles, threaded bungs, bung covers, seals and other packing accessories, and parts thereof, of base metal",0.05736,0.18799999999999994,-0.017,0.451,6335487,-0.020910209102091022
2942,Other organic compounds,Other organic compounds,0.092109,0.21099999999999997,-0.052,0.18,2650295,-0.06582278481012657
3917,Plastic tubes and fittings,"Tubes, pipes and hoses and fittings therefor (for example, joints, elbows, flanges), of plastics",0.140911,0.18700000000000006,-0.057,0.457,55002159,-0.07002457002457003
7210,"Flat rolled iron, width > 600mm, clad","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated",0.114499,0.20299999999999996,-0.059,0.433,75695848,-0.07393483709273183
5901,Stiffened textiles,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like; tracing cloth; prepared painting canvas; buckram and similar stiffened textile fabrics of a kind used for hat foundations",0.094869,0.18400000000000005,-0.062,0.525,676790,-0.0758873929008568
8212,Razors,"Razors and razor blades (including razor blade blanks in strips), and base metal parts thereof",0.123476,0.18799999999999994,-0.085,0.498,6491138,-0.1045510455104551
4808,Corrugated paper and paperboard,"Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets, other than paper of the kind described in heading 4803",0.121091,0.18400000000000005,-0.094,0.598,2969086,-0.11505507955936353
1602,Other prepared or preserved meat,"Other prepared or preserved meat, meat offal or blood",0.006905,0.18400000000000005,-0.095,0.449,1664589,-0.11627906976744187
5809,Woven fabric incorporating metal threads,"Woven fabrics of metal thread and woven fabrics of metalized yarn of heading 5605, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included (229)",0.113991,0.19599999999999995,-0.121,0.002,37380,-0.15031055900621115
7311,Containers for compressed or liquified gas,Containers for compressed or liquified gas,0.029278,0.19299999999999995,-0.141,0.617,1567862,-0.17450495049504947
4205,Other articles of leather,Other articles of leather or of composition leather,0.060447,0.18600000000000005,-0.144,0.489,1873723,-0.17668711656441718
5311,Woven fabrics of vegetable textile fibers,Woven fabrics of other vegetable textile fibers; woven fabrics of paper yarn:,0.093653,0.18200000000000005,-0.147,0.676,163171,-0.1794871794871795
7310,"Tanks etc. < 300 liters, iron or steel","Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal",0.110833,0.19099999999999995,-0.15,0.562,10084330,-0.18518518518518517
3209,"Paints and varnishes, aqueous","Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",0.102914,0.18600000000000005,-0.158,0.47,8745806,-0.19386503067484664
2502,Unroasted iron pyrites,Unroasted iron pyrites,0.006333,0.18500000000000005,-0.159,0.002,7536,-0.1948529411764706
2938,Glycosides,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",0.040304,0.18300000000000005,-0.163,0.591,859946,-0.1992665036674817
7314,Cloth of iron or steel wire,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel",0.068004,0.19899999999999995,-0.164,0.392,5117747,-0.20448877805486285
4707,Paper waste,Recovered (waste and scrap) paper and paperboard,0.049547,0.19399999999999995,-0.169,0.394,3958136,-0.2094175960346964
9704,Postage or revenue stamps,"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and the like, used or unused, other than those of heading 4907",0.071688,0.18700000000000006,-0.177,0.002,114114,-0.21744471744471744
3211,Prepared driers,Prepared driers,0.115318,0.18500000000000005,-0.19,0.444,326368,-0.23284313725490197
5703,"Carpets, tufted","Carpets and other textile floor coverings, tufted, whether or not made up",0.197276,0.18700000000000006,-0.198,0.497,16142004,-0.24324324324324328
2820,Manganese oxides,Manganese oxides,0.193676,0.18500000000000005,-0.207,0.452,1008864,-0.2536764705882353
5306,Flax yarn,Flax yarn,0.001881,0.18200000000000005,-0.264,0.464,10302,-0.32234432234432236
0408,Egg yolks,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, molded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",0.003465,0.18600000000000005,-0.278,0.504,74906,-0.34110429447852764
6803,Worked slate,Worked slate and articles of slate or of agglomerated slate:,0.108779,0.18500000000000005,-0.281,0.295,941399,-0.34436274509803927
6309,Used clothes and textiles,Used clothes and textiles,0.028582,0.18300000000000005,-0.291,0.434,1807604,-0.35574572127139364
5807,Labels and badges of textiles,"Labels, badges and similar articles of textile materials, in the piece, in strips or cut to shape or size, not embroidered",0.127786,0.20999999999999996,-0.283,0.422,1362385,-0.3577749683944374
6001,"Pile fabrics, knit","Pile fabrics, including long pile fabrics and terry fabrics, knitted or crocheted",0.183837,0.20299999999999996,-0.306,0.001,13623576,-0.38345864661654133
0207,Poultry,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",0.003196,0.19099999999999995,-0.334,0.27,1306367,-0.4123456790123457
4404,Strips and other pieces of wood,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; wooden sticks, roughly trimmed but not turned, bent or otherwise worked, suitable for the manufacture of walking-sticks, umbrellas, tool handles or the like",0.143095,0.19399999999999995,-0.345,0.349,460306,-0.42750929368029733
5609,"Articles of yarn, rope etc not elsewhere clasified","Articles of yarn, strip or the like of heading 5404 or 5405, twine, cordage, rope or cables, not elsewhere specified or included:",0.126959,0.20399999999999996,-0.371,0.37,1304102,-0.46549560853199495
7217,Wire of iron or nonalloy steel,Wire of iron or nonalloy steel,0.15471,0.20799999999999996,-0.379,0.309,15272656,-0.47793190416141235
7216,Angles of iron or nonalloy steel,"Angles, shapes and sections of iron or nonalloy steel",0.077309,0.19199999999999995,-0.395,0.344,15306253,-0.48825710754017304
2804,Silicon & rare gases,"Hydrogen, rare gases and other nonmetals",0.021988,0.19499999999999995,-0.407,0.454,3274529,-0.5049627791563275
9705,Collectors pieces,Collections and collectors pieces,0.13179,0.18600000000000005,-0.417,0.262,3116369,-0.5116564417177915
2509,Chalk,Chalk,0.018971,0.19299999999999995,-0.449,0.002,23481,-0.5556930693069306
2716,Electrical energy,Electrical energy,0.0,0.19499999999999995,-0.448,0.304,0,-0.5558312655086849
5808,Braids in piece,"Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles",0.042714,0.20599999999999996,-0.442,0.415,224615,-0.5559748427672956
2802,"Sulfur, sublimed or precipitated","Sulfur, sublimed or precipitated; colloidal sulfur",0.095332,0.19499999999999995,-0.449,0.126,433172,-0.5570719602977667
7010,Glass containers for conveyance,"Carboys, bottles, flasks, jars, pots, vials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass",0.197938,0.20399999999999996,-0.455,0.318,36275013,-0.5708908406524467
3503,Gelatin,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or colored) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 3501",0.005267,0.18799999999999994,-0.472,0.433,168327,-0.5805658056580565
2208,Spirits < 80% alcohol,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent vol.; spirits, liqueurs and other spirituous beverages",0.012486,0.19399999999999995,-0.472,0.236,5673602,-0.5848822800495662
7323,Household articles of iron or steel,"Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",0.1086,0.18400000000000005,-0.48,0.253,20098535,-0.587515299877601
8908,Floating structures for scrapping,Vessels and other floating structures for breaking up (scrapping),0.041937,0.19099999999999995,-0.498,0.492,492435,-0.6148148148148148
2508,Clays,"Other clays (not including expanded clays of heading 6806), andalusite, kyanite and sillimanite, whether or not calcined; mullite; chamotte or dinas earths",0.0592,0.19599999999999995,-0.495,0.233,1626702,-0.6149068322981366
0105,Fowl,"Live poultry of the following kinds Chickens, ducks, geese, turkeys and guineas",0.026793,0.19399999999999995,-0.512,0.36,1154879,-0.6344485749690211
9614,Smoking pipes,"Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof:",0.03348,0.18799999999999994,-0.519,0.359,149340,-0.6383763837638377
2832,Sulfites,Sulfites; thiosulfates,0.083666,0.19199999999999995,-0.519,0.485,594439,-0.6415327564894932
1904,Cereal foods,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (for example, cornflakes); cereals (other than corn (maize)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal)",0.190178,0.19499999999999995,-0.521,0.286,18903882,-0.6464019851116625
2522,Quicklime,"Quicklime, slaked lime and hydraulic lime, other than calcium oxide and hydroxide of heading 2825",0.051017,0.20499999999999996,-0.519,0.27,811877,-0.6520100502512562
8609,Containers for multimodal transportation,Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport,0.032472,0.19899999999999995,-0.544,0.001,4479693,-0.6783042394014963
0808,Apples & pears,"Apples, pears and quinces, fresh",0.000818,0.18500000000000005,-0.558,0.332,91352,-0.6838235294117648
7001,Cullet and other scraps of glass,Cullet and other waste and scrap of glass; glass in the mass:,0.000369,0.20299999999999996,-0.546,0.297,2716,-0.6842105263157895
2828,Hyopchlorites,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,0.009912,0.21099999999999997,-0.542,0.248,93460,-0.6860759493670886
1512,Sunflower seed oil,"Sunflower-seed, safflower or cottonseed oil, and fractions thereof, whether or not refined, but not chemically modified",0.059775,0.18700000000000006,-0.569,0.116,12466491,-0.699017199017199
7615,Household articles of aluminum,"Table, kitchen or other household articles and parts thereof, of aluminum; pot scourers and scouring or polishing pads, gloves and the like, of aluminum; sanitary ware and parts thereof, of aluminum",0.128868,0.19799999999999995,-0.562,0.327,9040718,-0.6998754669987547
2518,Dolomite,"Dolomite whether or not calcined or sintered, including dolomite roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; dolomite ramming mix",0.006981,0.20299999999999996,-0.559,0.29,38619,-0.7005012531328321
2102,Yeasts,"Yeasts (active or inactive); other single-cell microorganisms, dead (but not including vaccines of heading 3002); prepared baking powders",0.194852,0.19699999999999995,-0.566,0.167,7511166,-0.7039800995024874
6213,Handkerchiefs,Handkerchiefs,0.012137,0.19499999999999995,-0.572,0.447,23998,-0.7096774193548386
